Restult = 18234.52, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 3
Restult = 17256.3, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 4
Restult = 18620.42, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 5
Restult = 18575.83, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 6
Restult = 18584.93, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 7
Restult = 18558.02, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 8
Restult = 18446.46, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 9
Restult = 19021.05, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 280, multiplier = 10
Restult = 18793.49, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 1
Restult = 19761.12, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 2
Restult = 18071.91, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 3
Restult = 18349.58, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 4
Restult = 18030.01, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 5
Restult = 19444.78, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 6
Restult = 18121.6, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 7
Restult = 18819.82, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 8
Restult = 18099.33, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 9
Restult = 18213.96, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 320, multiplier = 10
Restult = 17943.78, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 1
Restult = 18509.64, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 2
Restult = 18613.54, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 3
Restult = 18883.26, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 4
Restult = 18841.48, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 5
Restult = 18530.2, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 6
Restult = 19225.93, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 7
Restult = 18699.86, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 8
Restult = 18658.08, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 9
Restult = 18418.78, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 360, multiplier = 10
Restult = 19179.65, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 1
Restult = 18966.05, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 2
Restult = 18817.03, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 3
Restult = 18966.05, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 4
Restult = 18966.05, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 5
Restult = 19380.53, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 6
Restult = 19287.11, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 7
Restult = 18936.68, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 8
Restult = 19161.0, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 9
Restult = 19380.53, lr0 = 0.3333333333333333, tlr = 200, size0 = 0.15000000000000002, tsize = 400, multiplier = 10
Restult = 10328.76, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 1
Restult = 9520.87, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 2
Restult = 9236.09, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 3
Restult = 9399.98, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 4
Restult = 9249.74, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 5
Restult = 8979.07, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 6
Restult = 9559.0, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 7
Restult = 9426.76, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 8
Restult = 9289.22, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 9
Restult = 9464.45, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 40, multiplier = 10
Restult = 10877.45, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 1
Restult = 10320.96, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 2
Restult = 10471.79, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 3
Restult = 10358.97, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 4
Restult = 11081.49, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 5
Restult = 10560.02, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 6
Restult = 9914.54, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 7
Restult = 9347.77, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 8
Restult = 10766.38, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 9
Restult = 10079.96, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 80, multiplier = 10
Restult = 11025.58, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 1
Restult = 10858.85, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 2
Restult = 11020.6, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 3
Restult = 11614.47, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 4
Restult = 12657.21, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 5
Restult = 10858.85, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 6
Restult = 10528.42, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 7
Restult = 11120.36, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 8
Restult = 11356.36, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 9
Restult = 12181.77, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 120, multiplier = 10
Restult = 13139.42, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 1
Restult = 11591.11, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 2
Restult = 13036.49, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 3
Restult = 11336.66, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 4
Restult = 11942.01, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 5
Restult = 12713.29, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 6
Restult = 12659.99, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 7
Restult = 11443.72, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 8
Restult = 11498.11, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 9
Restult = 11608.36, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 160, multiplier = 10
Restult = 14032.86, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 1
Restult = 13853.32, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 2
Restult = 12250.05, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 3
Restult = 13318.82, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 4
Restult = 12685.55, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 5
Restult = 13411.55, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 6
Restult = 14142.81, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 7
Restult = 12679.27, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 8
Restult = 13326.99, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 9
Restult = 11559.09, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 200, multiplier = 10
Restult = 14528.79, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 1
Restult = 15590.91, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 2
Restult = 12838.94, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 3
Restult = 16074.63, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 4
Restult = 12697.97, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 5
Restult = 15308.04, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 6
Restult = 13613.48, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 7
Restult = 15580.59, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 8
Restult = 14543.9, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 9
Restult = 15555.1, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 240, multiplier = 10
Restult = 19183.9, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 1
Restult = 18705.09, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 2
Restult = 17652.29, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 3
Restult = 18453.74, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 4
Restult = 18162.21, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 5
Restult = 18318.39, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 6
Restult = 18279.51, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 7
Restult = 18070.7, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 8
Restult = 18471.16, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 9
Restult = 16500.75, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 280, multiplier = 10
Restult = 18210.8, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 1
Restult = 19119.94, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 2
Restult = 17976.32, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 3
Restult = 17960.54, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 4
Restult = 18798.51, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 5
Restult = 18018.07, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 6
Restult = 19228.28, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 7
Restult = 17834.86, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 8
Restult = 17957.57, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 9
Restult = 18012.27, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 320, multiplier = 10
Restult = 19279.48, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 1
Restult = 19104.57, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 2
Restult = 18433.24, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 3
Restult = 18315.21, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 4
Restult = 18332.52, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 5
Restult = 18433.24, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 6
Restult = 18802.45, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 7
Restult = 18534.46, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 8
Restult = 18315.21, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 9
Restult = 18340.44, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 360, multiplier = 10
Restult = 18966.05, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 1
Restult = 18944.14, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 2
Restult = 18802.51, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 3
Restult = 18829.55, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 4
Restult = 18966.05, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 5
Restult = 18699.86, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 6
Restult = 18944.14, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 7
Restult = 18658.08, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 8
Restult = 19197.13, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 9
Restult = 18966.05, lr0 = 0.25, tlr = 200, size0 = 0.2, tsize = 400, multiplier = 10
Restult = 10198.84, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 1
Restult = 9866.98, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 2
Restult = 9625.64, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 3
Restult = 9587.11, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 4
Restult = 9718.77, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 5
Restult = 9579.94, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 6
Restult = 9502.09, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 7
Restult = 9552.49, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 8
Restult = 9327.9, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 9
Restult = 9445.04, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 40, multiplier = 10
Restult = 10597.16, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 1
Restult = 10331.76, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 2
Restult = 10860.81, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 3
Restult = 9166.39, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 4
Restult = 10251.77, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 5
Restult = 10459.4, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 6
Restult = 9753.55, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 7
Restult = 10254.67, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 8
Restult = 10134.25, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 9
Restult = 11197.4, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 80, multiplier = 10
Restult = 11399.27, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 1
Restult = 10808.87, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 2
Restult = 11591.37, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 3
Restult = 11322.83, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 4
Restult = 11484.11, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 5
Restult = 12222.77, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 6
Restult = 10967.21, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 7
Restult = 11159.33, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 8
Restult = 11816.95, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 9
Restult = 11836.93, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 120, multiplier = 10
Restult = 12494.69, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 1
Restult = 11729.93, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 2
Restult = 11873.14, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 3
Restult = 12290.17, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 4
Restult = 12174.8, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 5
Restult = 12361.54, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 6
Restult = 12022.56, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 7
Restult = 11787.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 8
Restult = 11161.58, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 9
Restult = 11700.93, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 160, multiplier = 10
Restult = 14281.04, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 1
Restult = 13134.79, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 2
Restult = 13001.25, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 3
Restult = 13337.26, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 4
Restult = 13247.58, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 5
Restult = 13775.42, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 6
Restult = 13052.65, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 7
Restult = 12074.38, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 8
Restult = 12602.13, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 9
Restult = 12316.71, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 200, multiplier = 10
Restult = 15334.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 1
Restult = 14673.89, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 2
Restult = 15063.05, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 3
Restult = 15621.2, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 4
Restult = 12077.35, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 5
Restult = 15592.65, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 6
Restult = 11942.7, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 7
Restult = 13792.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 8
Restult = 15967.24, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 9
Restult = 13414.33, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 240, multiplier = 10
Restult = 18331.56, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 1
Restult = 17573.65, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 2
Restult = 15683.85, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 3
Restult = 18464.36, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 4
Restult = 17113.68, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 5
Restult = 16626.88, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 6
Restult = 16072.38, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 7
Restult = 17172.94, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 8
Restult = 17446.42, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 9
Restult = 17009.15, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 280, multiplier = 10
Restult = 18217.53, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 1
Restult = 17782.7, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 2
Restult = 17756.56, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 3
Restult = 18808.14, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 4
Restult = 17687.52, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 5
Restult = 17949.87, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 6
Restult = 18927.82, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 7
Restult = 17994.86, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 8
Restult = 17900.8, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 9
Restult = 17883.28, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 320, multiplier = 10
Restult = 18888.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 1
Restult = 18110.16, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 2
Restult = 18292.56, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 3
Restult = 18316.47, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 4
Restult = 18340.44, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 5
Restult = 18144.56, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 6
Restult = 18095.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 7
Restult = 18764.94, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 8
Restult = 18919.87, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 9
Restult = 18226.07, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 360, multiplier = 10
Restult = 18802.45, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 1
Restult = 18527.89, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 2
Restult = 19048.57, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 3
Restult = 18935.35, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 4
Restult = 18817.03, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 5
Restult = 18764.98, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 6
Restult = 18750.4, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 7
Restult = 18972.09, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 8
Restult = 19104.63, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 9
Restult = 18750.4, lr0 = 0.2, tlr = 200, size0 = 0.25, tsize = 400, multiplier = 10
Restult = 10843.58, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 1
Restult = 10251.53, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 2
Restult = 9658.78, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 3
Restult = 9330.03, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 4
Restult = 9449.42, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 5
Restult = 9263.43, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 6
Restult = 9616.85, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 7
Restult = 9782.15, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 8
Restult = 10986.96, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 9
Restult = 10041.6, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 40, multiplier = 10
Restult = 10586.44, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 1
Restult = 10496.99, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 2
Restult = 10689.89, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 3
Restult = 10793.52, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 4
Restult = 11362.5, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 5
Restult = 11177.32, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 6
Restult = 10939.52, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 7
Restult = 11284.79, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 8
Restult = 11056.06, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 9
Restult = 10042.41, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 80, multiplier = 10
Restult = 12371.24, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 120, multiplier = 1
Restult = 11138.99, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 120, multiplier = 2
Restult = 11746.58, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 120, multiplier = 3
Restult = 11347.45, lr0 = 0.16666666666666666, tlr = 200, size0 = 0.30000000000000004, tsize = 120, multiplier = 4
